day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-09-24,0.20932407526511482,0.578613843630332,-0.08658458192276007,0.8547562696852052,7.0
2025-09-25,1.1447037815308723,0.5511710200854465,-0.5306889292660476,0.0035329069750019283,2.0
2025-09-26,0.40085611788328207,0.3743352345994926,0.8126792082844512,1.1132392228331776,3.0
2025-09-29,-0.005551177303807497,0.7134546437229722,-0.4359153571309967,0.20117938277529693,7.0
2025-09-30,-0.11848405017711594,0.3225059674326655,1.050334558277891,1.185144837392363,5.0
2025-10-01,-0.2583908622058158,1.0,-0.6330893847058974,1.0,1.0
2025-10-02,0.2781716309481203,1.619031548875445,-0.6672737313986673,0.2731736337385039,3.0
2025-10-03,-0.2571364231284479,1.0,-0.4839216387613434,1.0,1.0
2025-10-04,-0.45322190006877117,1.0359311732393266,-0.2014406137718804,0.622935613187132,3.0
2025-10-05,-0.9345532821899692,1.05675718837399,-0.21101198965639714,0.714626322398823,6.0
2025-10-06,-0.8062871531019745,1.0,-0.5331870717453727,1.0,1.0
2025-10-08,-0.30153637215436246,0.8114171856954895,-0.46283929677564667,0.7331210308311841,2.0
2025-10-10,1.2955361013005477,0.8200077316892728,1.0743193310096038,2.278276464318628,2.0
2025-10-11,0.06192796895206654,0.9124206264177677,0.08695985472058737,0.8770201940721513,2.0
2025-10-12,0.5319307058153862,1.0,-0.5331870717453727,1.0,1.0
2025-10-13,-0.05242042700552755,0.6622151820205945,1.170806778941959,0.8824402045040249,3.0
2025-10-14,0.0,1.0,0.0,1.0,1.0
2025-10-15,0.425,1.0,0.0,1.0,1.0
2025-10-16,0.0,1.0,0.2,1.0,1.0
2025-10-18,0.5988415987612541,1.0,-0.5331870717453727,1.0,1.0
2025-10-19,-0.5178438550413924,1.0,-0.5281907867867225,1.0,1.0
2025-10-20,0.2934375945978979,0.22084469288462766,0.568609130674528,1.8450149780032978,3.0
2025-10-21,0.16868975338040113,1.1835168928812758,-0.35648525748972854,0.5308938663744647,8.0
2025-10-22,-0.5542675781969426,0.8063523375310692,-0.5306359539754846,0.06606401813281024,2.0
2025-10-23,-0.34104452704475213,1.120031385476771,-0.28318521285598747,0.5928304764675887,21.0
2025-10-24,0.5362999575277876,1.254710818563986,-0.16414069811411594,0.7300050397741908,17.0
2025-10-25,0.21151336917273678,1.0484734496307335,0.08517796062192015,0.827864235554017,4.0
2025-10-26,1.5071543029544694,1.2388196488419299,1.3211197043987846,2.622385791623398,2.0
2025-10-27,0.2855378567715562,2.0320836040376475,-0.48171263512745743,0.003124002898373072,2.0
2025-10-28,-0.3642749883448686,1.050429083821507,-0.17632424643496178,0.5800234812538758,19.0
2025-10-29,-0.4230990088333545,1.0482005953858815,0.20643028317403875,1.1622624738236793,11.0
2025-10-30,-0.2996377714109914,0.659678748332701,0.2974174163410801,1.4802271992727325,11.0
2025-10-31,-0.004747961013363252,0.9180985380959495,-0.15195521867556308,0.6625524227965124,13.0
2025-11-01,1.1071676342053876,1.969776448783897,0.5566867925654075,1.7985619238701966,3.0
2025-11-02,0.1763979176923336,0.3435184859631325,1.0403416081694572,0.6967618194267626,5.0
2025-11-03,-0.41944499240304983,0.5503573468573658,0.9161534442738184,1.952843610363959,2.0
2025-11-04,0.0364889371053388,0.9007273646109623,0.10800072213243642,1.4714644585627512,7.0
2025-11-05,-0.06613937257414541,0.21391882143288504,-0.4489282180351852,0.2839485088954756,10.0
2025-11-06,0.23548612549376405,0.5085893932181695,0.7029055559272643,0.6135069165467543,2.0
2025-11-07,0.27140352644075616,0.7664352766039515,-0.6489153226391605,0.3391210201856753,12.0
2025-11-08,-0.5073928352386695,0.6445246577487427,0.6581660824322243,1.4018110908315717,15.0
2025-11-09,-0.19612770483574624,0.9558466653604143,-0.11294843333682683,0.6953312071002479,23.0
2025-11-10,0.28927500104895937,0.47804191483235586,0.12697212080669995,1.0530481322229226,8.0
2025-11-11,-0.032676444054104525,0.8931013810327931,-0.529557490746277,0.005133002674652889,2.0
2025-11-12,1.5296525495827584,0.6999498401476156,-0.19491756473057054,0.9503848209239152,3.0
2025-11-13,-0.16666666666666666,1.0,0.0,1.0,1.0
2025-11-15,0.4889348806609537,1.0283706036751723,-0.4131909238097952,0.4247020381630576,11.0
2025-11-16,-0.5477571559234762,0.008426360592601557,-0.5833668027243794,0.08612203827549794,3.0
2025-11-17,-0.10823367021304615,1.1790815961276666,0.3067596402721926,1.2793364824334146,6.0
2025-11-18,0.8697615252837942,0.2791309648586518,2.451714490722671,0.0766451895198507,2.0
2025-11-20,-0.015388439871260151,0.36119054801013983,-0.48171263512745743,0.0031240028983730325,2.0
2025-11-22,0.6750651301182042,0.45793689038957536,-0.5585055117336204,0.10547752469170622,2.0
2025-11-24,-0.5460781249791543,1.0,1.3915741922081712,1.0,1.0
2025-11-25,0.4527833090174575,0.6202413987279504,-0.4839216387613434,0.0,3.0
2025-11-29,1.7333486039282189,1.3844649681855317,-0.6994150575246966,0.2552043385067874,3.0
2025-11-30,0.5867547709115886,1.0,2.3427697797828975,1.0,1.0
2025-12-02,0.1797372581921092,1.0,2.0787919007290814,1.0,1.0
2025-12-05,-0.37766569873838035,1.0,2.3975181574678563,1.0,1.0
2025-12-09,0.7797950986582123,0.4879910577822294,0.6557315547702353,0.9869517344832224,3.0
2025-12-12,1.0947323075535145,1.4118266136483764,-0.4721095733524643,0.010456777304128867,2.0
2025-12-13,-0.3686218168410571,0.3410832342039459,-0.38629838667807814,0.13806012709912124,2.0
